SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,WL,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,AVAILABLE_FLAG,TEAM_NAME,MATCHUP,PTS,SEASON,PACE_ROLL_MEAN_10,OFF_RATING_ROLL_MEAN_10,DEF_RATING_ROLL_MEAN_10,PTS_ROLL_MEAN_MU,PTS_ROLL_VAR_SIGMA2,TRUE_MARKET_LINE,OPP_TEAM_ID,OPP_DEF_RATING_ROLL_MEAN_10,OPP_PACE_ROLL_MEAN_10,XGB_WF_ADJUSTED_MU,XGB_WF_ADJUSTED_SIGMA2,n_param_XGB_WF,p_param_XGB_WF,PROB_OVER_XGB_WF,PROB_UNDER_XGB_WF,PROJECTED_SCORE_25TH_XGB_WF,PROJECTED_SCORE_75TH_XGB_WF,ACTUAL_SCORE_PROB_XGB_WF,LOG_LIKELIHOOD_XGB_WF,ODDS_OVER,ODDS_UNDER,IMPLIED_PROB_OVER,IMPLIED_PROB_UNDER,B_ODDS_OVER,B_ODDS_UNDER,EDGE_OVER_XGB_WF,EDGE_UNDER_XGB_WF,BET_PLACED_XGB_WF,BET_RESULT_XGB_WF,PNL_XGB_WF,CUM_PNL_XGB_WF,BANKROLL_XGB_WF
2022-23,1610612766,CHA,22200011,2022-10-19,W,48.0,122.7,120.6,93.4,97.1,29.3,23.4,0.542,1.73,17.4,0.333,0.705,0.541,0.14,0.58,0.619,107.2,106.0,88.33,107,0.632,1,1,1,1,173,757,203,131,2085,1490,1582,628,1636,573,1411,813,736,245,120,1.0,Charlotte Hornets,CHA @ SAS,129,2022-23,102.1489384850284,104.47805736414148,113.15078413718152,106.06211637475758,161.58965862090795,111.25,1610612759,109.54011315612276,103.07017203891012,111.96938,170.5896038296505,213.87061413215065,0.6563669809067489,0.5039166502216711,0.4960833497783289,103.0,121.0,0.0124976350230073,4.382215770718389,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.019892873587852744,-0.027726174031194928,NO BET,NO BET,0.0,360.0,10360.0
2022-23,1610612759,SAS,22200011,2022-10-19,L,48.0,93.4,97.1,122.7,120.6,-29.3,-23.4,0.55,1.47,15.2,0.295,0.667,0.459,0.143,0.439,0.471,107.2,106.0,88.33,105,0.368,1,1396,1396,1396,173,2587,2031,2660,1998,2012,2326,1153,2082,2215,1468,2643,2687,245,2671,1.0,San Antonio Spurs,SAS vs. CHA,102,2022-23,103.07017203891012,104.53768759243842,109.54011315612276,107.58497006546938,103.97063734120292,110.25,1610612766,113.15078413718152,102.1489384850284,114.102295,110.26901172070784,1301655.3348588864,0.9999123483052368,0.6267710400226959,0.3732289599773041,107.0,121.0,0.0202820451985375,3.898019207985168,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.10296151621317207,-0.15058056383221974,OVER,LOSS,-110.0,250.0,10250.0
2022-23,1610612743,DEN,22200012,2022-10-19,L,48.0,100.1,100.0,116.4,119.4,-16.4,-19.4,0.525,1.0,15.7,0.25,0.591,0.42,0.206,0.512,0.561,103.8,102.5,85.42,102,0.415,1,1396,1396,1396,173,2452,1937,2560,2223,2656,2195,1741,2671,2631,2638,1863,1696,741,2409,1.0,Denver Nuggets,DEN @ UTA,102,2022-23,102.04271042522372,112.38720502130091,113.31097025004908,114.87667859262672,120.27930082258312,116.25,1610612762,108.29888811266682,99.4549217574714,112.42869,117.71618187993153,2390.5862334532508,0.9550826934226572,0.3483993130588434,0.6516006869411566,105.0,120.0,0.0239750390236778,3.730741988821835,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.17541021075068042,0.12779116313163275,UNDER,WIN,100.0,350.0,10350.0
2022-23,1610612762,UTA,22200012,2022-10-19,W,48.0,116.4,119.4,100.1,100.0,16.4,19.4,0.643,1.35,18.2,0.409,0.75,0.58,0.194,0.602,0.636,103.8,102.5,85.42,103,0.585,1,1,1,1,173,851,289,230,937,2248,1306,112,979,158,2549,519,507,741,381,1.0,Utah Jazz,UTA vs. DEN,123,2022-23,99.4549217574714,103.14940391681652,108.29888811266682,102.11804999417704,183.51296271518535,109.25,1610612743,113.31097025004908,102.04271042522372,110.346214,198.29952403841375,138.44035141847962,0.5564623255124798,0.5117496964214816,0.4882503035785184,101.0,120.0,0.0178334441085519,4.026679645998661,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.012059827388042232,-0.03555922023100544,NO BET,NO BET,0.0,350.0,10350.0
2022-23,1610612742,DAL,22200013,2022-10-19,L,48.0,108.3,110.5,108.4,113.8,-0.1,-3.3,0.486,1.42,13.9,0.217,0.745,0.484,0.126,0.56,0.584,97.8,94.5,78.75,95,0.485,1,1396,1396,1396,173,1689,1436,1596,2501,2115,2558,2182,1069,1741,1015,1078,1284,2399,1570,1.0,Dallas Mavericks,DAL @ PHX,105,2022-23,98.60243992550384,109.7206118649726,108.31921173421236,107.83089421001992,109.11417582520424,107.0,1610612756,111.39527415883282,99.79319015692616,109.9341,111.24240885480656,9237.483016151928,0.9882390935414288,0.5852712522027698,0.4147287477972302,103.0,117.0,0.0346144876354816,3.3634829378781648,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.06146172839324593,-0.10908077601229366,OVER,LOSS,-110.0,240.0,10240.0
2022-23,1610612756,PHX,22200013,2022-10-19,W,48.0,108.4,113.8,108.3,110.5,0.1,3.3,0.625,2.08,19.1,0.255,0.783,0.516,0.128,0.518,0.565,97.8,94.5,78.75,94,0.515,1,1,1,1,173,1350,1099,1195,1132,940,996,1708,595,1046,1056,1776,1631,2399,1221,1.0,Phoenix Suns,PHX vs. DAL,107,2022-23,99.79319015692616,108.01854608821763,111.39527415883282,107.51077910413166,151.4550361370877,111.0,1610612742,108.31921173421236,98.60243992550384,109.3656,154.0680025474851,267.56582277672794,0.7098527843393704,0.4224549474341907,0.5775450525658092,101.0,118.0,0.0319765104785419,3.4427536619998325,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.10135457637533313,0.0537355287562854,UNDER,WIN,100.0,340.0,10340.0
2022-23,1610612757,POR,22200014,2022-10-19,W,48.0,112.2,113.9,102.5,106.9,9.7,6.9,0.513,1.82,14.9,0.264,0.766,0.5,0.109,0.506,0.561,103.9,101.0,84.17,101,0.526,1,1,1,1,173,1345,776,880,2307,1326,2384,1590,787,1331,576,1976,1697,1071,1072,1.0,Portland Trail Blazers,POR @ SAC,115,2022-23,99.54402645400296,101.57705740706304,116.84207245310404,101.20909672864892,300.070847783371,113.0,1610612758,99.45994781393644,102.64387633431365,103.09871,305.67328478275994,52.471262568429026,0.3372840030155625,0.2657417507968826,0.7342582492031173,91.0,114.0,0.0167164994213463,4.091358998176316,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.2580677730126412,0.2104487253935935,UNDER,LOSS,-110.0,230.0,10230.0
2022-23,1610612758,SAC,22200014,2022-10-19,L,48.0,102.5,106.9,112.2,113.9,-9.7,-6.9,0.692,1.69,19.6,0.234,0.736,0.5,0.158,0.559,0.578,103.9,101.0,84.17,101,0.474,1,1396,1396,1396,173,2007,1442,1910,468,1570,826,1985,1187,1331,1909,1091,1376,1071,1719,1.0,Sacramento Kings,SAC vs. POR,108,2022-23,102.64387633431365,111.12718381020588,99.45994781393644,114.53125359756042,184.9606300453105,117.0,1610612757,116.84207245310404,99.54402645400296,113.70998,183.63431970809123,184.91355563735283,0.6192196337647816,0.3802096465304533,0.6197903534695467,104.0,123.0,0.0278249873932349,3.5818207989550284,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.14359987727907053,0.09598082966002286,UNDER,WIN,100.0,330.0,10330.0
2022-23,1610612749,MIL,22200015,2022-10-20,W,48.0,92.6,94.7,94.9,92.6,-2.3,2.1,0.706,1.71,18.6,0.212,0.875,0.53,0.147,0.482,0.499,94.9,95.0,79.17,95,0.497,1,1,1,1,173,2659,87,1283,367,1513,1167,2234,50,792,1602,2309,2542,2325,1425,1.0,Milwaukee Bucks,MIL @ PHI,90,2022-23,100.53235822683594,102.25132854366004,112.1945458996259,102.94122604561758,97.90196178375948,110.25,1610612755,109.23605629657938,98.3810259424933,106.62111,101.40170406455834,1136563.2585812358,0.9999061987057712,0.3484698329600471,0.6515301670399529,100.0,113.0,0.0106912455517491,4.538329951599517,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.17533969084947676,0.1277206432304291,UNDER,WIN,100.0,430.0,10430.0
2022-23,1610612755,PHI,22200015,2022-10-20,L,48.0,94.9,92.6,92.6,94.7,2.3,-2.1,0.472,1.7,14.4,0.125,0.788,0.47,0.105,0.464,0.496,94.9,95.0,79.17,95,0.503,1,1396,1396,1396,173,2704,132,1506,2567,1548,2483,2738,555,1994,498,2479,2560,2325,1366,1.0,Philadelphia 76ers,PHI vs. MIL,88,2022-23,98.3810259424933,110.13016970810648,109.23605629657938,108.60370251974828,174.78117362936123,114.25,1610612749,112.1945458996259,100.53235822683594,111.83924,179.98828171725577,183.53912980232403,0.6213695689562763,0.4110756500094539,0.5889243499905461,103.0,121.0,0.0060424793153844,5.108940703085864,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.11273387380006994,0.06511482618102227,UNDER,WIN,100.0,530.0,10530.0
2022-23,1610612746,LAC,22200016,2022-10-20,W,48.0,96.6,99.0,90.3,91.5,6.3,7.5,0.486,0.78,13.3,0.283,0.8,0.586,0.221,0.519,0.55,107.0,105.0,87.5,104,0.542,1,1,1,1,173,2511,70,829,2497,2770,2623,1328,416,122,2721,1759,1903,353,851,1.0,LA Clippers,LAC @ LAL,103,2022-23,102.6548876119511,111.53562491914766,105.2246579766766,114.39108939685528,148.8536357276842,116.0,1610612747,111.6844171697344,108.29124345885828,118.34679,154.00106371879644,392.8269763464768,0.7684803185198956,0.5508143848046734,0.4491856151953267,110.0,127.0,0.0155769155199077,4.1619651708413645,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.027004860995149538,-0.07462390861419715,NO BET,NO BET,0.0,530.0,10530.0
2022-23,1610612747,LAL,22200016,2022-10-20,L,48.0,90.3,91.5,96.6,99.0,-6.3,-7.5,0.697,2.3,16.2,0.2,0.717,0.414,0.094,0.399,0.46,107.0,105.0,87.5,106,0.458,1,1396,1396,1396,173,2721,275,1962,444,671,2006,2335,1453,2669,311,2763,2734,353,1940,1.0,Los Angeles Lakers,LAL vs. LAC,97,2022-23,108.29124345885828,99.71576587583856,111.6844171697344,108.04915711035356,278.664246005474,111.0,1610612746,105.2246579766766,102.6548876119511,110.85688,285.90550595923884,70.20476734809847,0.3877395778582627,0.4685269009019511,0.5314730990980489,99.0,122.0,0.0182791089479019,4.001996404081247,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.05528262290757274,0.007663575288525015,NO BET,NO BET,0.0,530.0,10530.0
2022-23,1610612766,CHA,22200017,2022-10-21,L,48.0,105.5,108.7,116.7,119.2,-11.2,-10.5,0.682,2.14,20.4,0.264,0.583,0.416,0.136,0.521,0.543,106.2,103.5,86.25,103,0.424,1,1396,1396,1396,173,1859,1923,2187,582,875,597,1590,2697,2660,1282,1735,2029,551,2337,1.0,Charlotte Hornets,CHA vs. NOP,112,2022-23,102.84913148775053,107.4093196615703,110.23245974860308,110.23264067025622,219.1760851865552,109.5,1610612740,108.297131759183,102.32040229217452,111.780594,222.2538879205067,113.10336561259032,0.5029410055227054,0.5479179197202915,0.4520820802797086,101.0,122.0,0.0266881516410279,3.623535533359178,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.024108395910767633,-0.07172744352981525,NO BET,NO BET,0.0,530.0,10530.0
2022-23,1610612740,NOP,22200017,2022-10-21,W,48.0,116.7,119.2,105.5,108.7,11.2,10.5,0.548,1.44,15.8,0.417,0.736,0.584,0.154,0.517,0.589,106.2,103.5,86.25,104,0.576,1,1,1,1,173,865,927,604,2014,2068,2169,88,1187,128,1776,1798,1170,551,454,1.0,New Orleans Pelicans,NOP @ CHA,124,2022-23,102.32040229217452,112.94922845987888,108.297131759183,115.45864318048832,125.34765201758174,116.5,1610612766,110.23245974860308,102.84913148775053,114.01598,123.78142892325918,1331.1880898782845,0.921107346823646,0.4051999858400938,0.5948000141599061,106.0,121.0,0.0231725594242092,3.7647864406350218,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.11860953796943002,0.0709904903503823,UNDER,LOSS,-110.0,420.0,10420.0
2022-23,1610612754,IND,22200018,2022-10-21,L,48.0,115.8,118.6,124.1,123.4,-8.3,-4.8,0.627,2.0,19.5,0.377,0.791,0.563,0.142,0.543,0.589,113.0,112.0,93.33,113,0.459,1,1396,1396,1396,173,920,2256,1727,1129,1005,849,249,528,298,1466,1362,1164,31,1932,1.0,Indiana Pacers,IND vs. SAS,134,2022-23,102.91343455333502,111.55151156347254,115.742604264449,114.59728678182977,58.39050639393447,117.0,1610612759,111.55100167319137,103.60286803183556,115.29974,58.748427715992456,1329119.1945080091,0.9999132585354163,0.4130358669775412,0.5869641330224588,108.0,122.0,0.0081563526304731,4.808958068888002,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.11077365683198265,0.06315460921293492,UNDER,LOSS,-110.0,310.0,10310.0
2022-23,1610612759,SAS,22200018,2022-10-21,W,48.0,124.1,123.4,115.8,118.6,8.3,4.8,0.773,2.0,22.1,0.209,0.623,0.438,0.153,0.648,0.683,113.0,112.0,93.33,111,0.541,1,1,1,1,173,535,1871,1064,91,1005,230,2246,2534,2484,1774,184,154,31,859,1.0,San Antonio Spurs,SAS @ IND,137,2022-23,103.60286803183556,103.18538075744962,111.55100167319137,106.56952096265675,90.22256949936256,115.5,1610612754,115.742604264449,102.91343455333502,115.02913,97.3845382287627,1322887.420289855,0.99991305448738,0.4763092009299349,0.5236907990700651,108.0,122.0,0.0047219931177846,5.355524086023807,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.04750032287958894,-0.00011872473945873097,NO BET,NO BET,0.0,310.0,10310.0
2022-23,1610612741,CHI,22200019,2022-10-21,L,48.0,103.6,103.1,105.3,103.0,-1.7,0.1,0.576,1.46,15.0,0.229,0.821,0.494,0.134,0.462,0.535,96.7,98.0,81.67,97,0.455,1,1396,1396,1396,173,2300,476,1393,1737,2031,2377,2050,264,1550,1236,2497,2172,1747,1973,1.0,Chicago Bulls,CHI @ WAS,100,2022-23,103.91290098779368,110.11121645694286,106.83268632829812,114.39914822007016,208.6145744109708,109.5,1610612764,109.5855948250329,100.32033341231286,111.75139,203.7862057967886,135.6918329436272,0.5483756278442166,0.550729066067682,0.449270933932318,102.0,121.0,0.0211554266141912,3.8558587816278993,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.02691954225815818,-0.07453858987720585,NO BET,NO BET,0.0,310.0,10310.0
2022-23,1610612764,WAS,22200019,2022-10-21,W,48.0,105.3,103.0,103.6,103.1,1.7,-0.1,0.634,1.53,19.7,0.179,0.771,0.506,0.172,0.575,0.601,96.7,98.0,81.67,99,0.545,1,1,1,1,173,2306,491,1398,1036,1866,789,2523,727,1239,2202,877,990,1747,818,1.0,Washington Wizards,WAS vs. CHI,102,2022-23,100.32033341231286,104.09105876052368,109.5855948250329,104.79201327578708,207.7517252571118,111.5,1610612741,106.83268632829812,103.91290098779368,110.35858,218.78752965782456,112.32255604528784,0.5044098341233864,0.4560560929588072,0.5439439070411928,100.0,120.0,0.024194666356428,3.721623027274099,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.06775343085071661,0.02013438323166894,NO BET,NO BET,0.0,310.0,10310.0
2022-23,1610612737,ATL,22200020,2022-10-21,W,48.0,103.8,105.9,95.9,97.0,7.9,8.9,0.65,1.53,18.4,0.286,0.776,0.531,0.167,0.522,0.562,103.1,101.5,84.58,102,0.567,1,1,1,1,173,2101,197,713,879,1866,1223,1258,674,769,2100,1700,1669,937,550,1.0,Atlanta Hawks,ATL vs. ORL,108,2022-23,100.39935182483777,109.7470775850652,109.46297975665168,110.12505482452816,146.78782217283486,117.25,1610612753,108.29888252628342,101.38426031708998,110.83046,147.7280698769812,332.904774348151,0.7502329089320622,0.286123942603203,0.7138760573967969,102.0,119.0,0.0324280536180218,3.428731347572235,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.23768558120632083,0.1900665335872731,UNDER,WIN,100.0,410.0,10410.0
2022-23,1610612753,ORL,22200020,2022-10-21,L,48.0,95.9,97.0,103.8,105.9,-7.9,-8.9,0.485,0.84,12.5,0.224,0.714,0.469,0.188,0.463,0.526,103.1,101.5,84.58,101,0.433,1,1396,1396,1396,173,2594,684,2078,2511,2749,2701,2106,1485,2010,2460,2491,2277,937,2241,1.0,Orlando Magic,ORL @ ATL,98,2022-23,101.38426031708998,106.1199222749766,108.29888252628342,107.89727158331874,76.48809243578874,108.25,1610612737,109.46297975665168,100.39935182483777,110.159004,78.0914287554667,1213241.409610984,0.9999092109790034,0.5566646471776239,0.4433353528223761,103.0,117.0,0.0200517873772257,3.909436933335667,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.032855123368100037,-0.08047417098714771,OVER,LOSS,-110.0,300.0,10300.0
2022-23,1610612751,BKN,22200021,2022-10-21,W,48.0,117.5,114.7,106.1,109.4,11.4,5.4,0.684,2.0,19.4,0.277,0.708,0.495,0.137,0.556,0.588,95.8,95.5,79.58,95,0.516,1,1,1,1,173,1263,989,1008,549,1005,882,1416,1580,1512,1306,1123,1199,2239,1209,1.0,Brooklyn Nets,BKN vs. TOR,109,2022-23,101.2571047052292,106.53257608217176,111.9072500419202,107.68765392437032,130.32849228196642,114.5,1610612761,109.1500280525307,100.75029686027496,110.54054,133.78118780020242,525.7690485843756,0.8262786750527851,0.3592890180422963,0.6407109819577037,103.0,118.0,0.0344404845197068,3.368522501969513,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.16452050576722754,0.11690145814817987,UNDER,WIN,100.0,400.0,10400.0
2022-23,1610612761,TOR,22200021,2022-10-21,L,48.0,106.1,109.4,117.5,114.7,-11.4,-5.4,0.61,1.67,18.5,0.292,0.723,0.505,0.156,0.554,0.571,95.8,95.5,79.58,96,0.484,1,1396,1396,1396,173,1799,1519,1783,1328,1585,1199,1191,1358,1274,1845,1178,1517,2239,1582,1.0,Toronto Raptors,TOR @ BKN,105,2022-23,100.75029686027496,107.51201083699937,109.1500280525307,111.1976990808584,204.3680032734682,112.0,1610612751,111.9072500419202,101.2571047052292,110.78549,203.61041610824736,132.2212209178411,0.5441052283123935,0.4400107571526104,0.5599892428473896,101.0,120.0,0.0266866198487259,3.623592930972408,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.08379876665691344,0.036179719037865765,UNDER,WIN,100.0,500.0,10500.0
2022-23,1610612738,BOS,22200022,2022-10-21,W,48.0,118.6,116.8,106.6,109.5,12.0,7.4,0.415,0.85,13.6,0.342,0.686,0.539,0.211,0.608,0.648,95.6,95.0,79.17,95,0.521,1,1,1,1,173,1060,996,842,2724,2746,2601,553,1884,603,2669,469,383,2325,1146,1.0,Boston Celtics,BOS @ MIA,111,2022-23,99.15837330188434,114.18255573436356,109.54333035640116,116.00691131207712,255.81255622615595,111.5,1610612748,104.39486671052131,101.23871971075584,110.43517,243.52604161037743,91.63609693806514,0.4534840393429282,0.4583914757430342,0.5416085242569658,100.0,121.0,0.0254154236176939,3.6723990208573456,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.06541804806648965,0.01779900044744198,NO BET,NO BET,0.0,500.0,10500.0
2022-23,1610612748,MIA,22200022,2022-10-21,L,48.0,106.6,109.5,118.6,116.8,-12.0,-7.4,0.548,2.3,17.3,0.314,0.658,0.461,0.105,0.5,0.527,95.6,95.0,79.17,95,0.479,1,1396,1396,1396,173,1793,1729,1947,2014,671,1645,886,2233,2184,498,2029,2258,2325,1645,1.0,Miami Heat,MIA vs. BOS,104,2022-23,101.23871971075584,107.83100030632689,104.39486671052131,109.2449540850488,116.90860322399212,109.5,1610612738,109.54333035640116,99.15837330188434,111.01039,118.79788765868516,1582.4478074494884,0.9344475177394768,0.5483215447901688,0.4516784552098311,104.0,118.0,0.0306414395359449,3.485401920334202,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.024512020980644977,-0.07213106859969276,NO BET,NO BET,0.0,500.0,10500.0
2022-23,1610612765,DET,22200023,2022-10-21,L,48.0,99.9,101.9,123.0,125.0,-23.1,-23.1,0.667,1.73,17.6,0.31,0.72,0.5,0.144,0.483,0.509,105.9,104.0,86.67,104,0.405,1,1396,1396,1396,173,2391,2355,2652,682,1490,1546,938,1410,1331,1506,2296,2447,469,2493,1.0,Detroit Pistons,DET @ NYK,106,2022-23,101.96811423948095,105.16572552235198,113.24952160242398,107.05324192141744,64.00324142828713,106.75,1610612752,103.1359135681564,99.03593026657124,107.02478,63.98622524368205,1145185.7330282228,0.999906552468223,0.513809437007088,0.4861905629929119,100.0,114.0,0.0385263818854956,3.25641200262537,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.010000086802435804,-0.037618960816611924,NO BET,NO BET,0.0,500.0,10500.0
2022-23,1610612752,NYK,22200023,2022-10-21,W,48.0,123.0,125.0,99.9,101.9,23.1,23.1,0.58,2.42,19.7,0.28,0.69,0.5,0.115,0.611,0.621,105.9,104.0,86.67,104,0.595,1,1,1,1,173,427,398,138,1685,557,763,1362,1851,1331,738,444,718,469,298,1.0,New York Knicks,NYK vs. DET,130,2022-23,99.03593026657124,109.7701832474582,103.1359135681564,110.50714431464252,95.74650032221724,114.25,1610612765,113.24952160242398,101.96811423948095,112.98056,97.88953755451168,1276188.118993135,0.9999114781268934,0.4371152593624628,0.5628847406375371,106.0,120.0,0.0103034932627591,4.5752721924668425,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.08669426444706102,0.03907521682801329,UNDER,LOSS,-110.0,390.0,10390.0
2022-23,1610612745,HOU,22200024,2022-10-21,L,48.0,113.8,118.4,122.0,126.5,-8.2,-8.0,0.409,1.29,12.9,0.357,0.614,0.487,0.136,0.559,0.574,106.5,102.5,85.42,103,0.436,1,1396,1396,1396,173,931,2432,1996,2731,2350,2672,412,2582,1681,1282,1088,1456,741,2216,1.0,Houston Rockets,HOU vs. MEM,122,2022-23,103.44159921547794,111.48541304819244,111.5790064003106,115.63526132006552,90.03273033206875,111.75,1610612763,104.00863669579503,102.97586624693268,112.13791,87.30971850577086,1257222.4439359268,0.999910812995669,0.517755522323545,0.4822444776764549,105.0,119.0,0.0236799497616147,3.7431265482921967,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.006054001485978788,-0.04156504613306894,NO BET,NO BET,0.0,390.0,10390.0
2022-23,1610612763,MEM,22200024,2022-10-21,W,48.0,122.0,126.5,113.8,118.4,8.2,8.0,0.578,2.17,17.3,0.386,0.643,0.513,0.118,0.556,0.582,106.5,102.5,85.42,102,0.564,1,1,1,1,173,357,1855,795,1718,843,1635,208,2367,1108,785,1131,1302,741,574,1.0,Memphis Grizzlies,MEM @ HOU,129,2022-23,102.97586624693268,107.37017200983016,104.00863669579503,112.69075800188392,102.12179837396732,118.75,1610612745,111.5790064003106,103.44159921547794,113.108635,102.5004837787658,1279083.1060259345,0.999911578352708,0.3020449336116644,0.6979550663883356,106.0,120.0,0.0120716999891825,4.416891326777739,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.22176459019785943,0.17414554257881176,UNDER,LOSS,-110.0,280.0,10280.0
2022-23,1610612750,MIN,22200025,2022-10-21,L,53.0,108.5,111.5,115.5,116.8,-7.0,-5.3,0.408,1.0,12.7,0.41,0.642,0.531,0.177,0.509,0.538,104.3,102.34,85.28,113,0.438,1,1396,1396,1396,21,1589,1722,1778,2734,2656,2694,110,2380,756,2300,1933,2113,815,2197,1.0,Minnesota Timberwolves,MIN vs. UTA,126,2022-23,106.6406627814365,106.448655526752,104.96634099621276,113.21195202020428,80.80817034379731,117.5,1610612762,106.7899993649092,100.00857234702208,108.53304,77.4684692094355,1177690.6056445462,0.99990785097077,0.1935124398276397,0.8064875601723602,101.0,115.0,0.0093410281254036,4.673338848078552,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.3302970839818842,0.2826780363628364,UNDER,LOSS,-110.0,170.0,10170.0
2022-23,1610612762,UTA,22200025,2022-10-21,W,53.0,115.5,116.8,108.5,111.5,7.0,5.3,0.796,3.0,22.2,0.358,0.59,0.469,0.115,0.532,0.549,104.3,102.34,85.28,113,0.562,1,1,1,1,21,1069,1202,1013,48,225,217,410,2680,2029,737,1550,1923,815,594,1.0,Utah Jazz,UTA @ MIN,132,2022-23,100.00857234702208,106.10405775012262,106.7899993649092,105.91476817705392,222.2223142951831,109.5,1610612750,104.96634099621276,106.6406627814365,110.56732,231.9839485434917,100.68746874384816,0.4766162593211267,0.5140473363583258,0.4859526636416742,100.0,121.0,0.0092530698569512,4.682799798017205,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.009762187451198057,-0.037856860167849615,NO BET,NO BET,0.0,170.0,10170.0
2022-23,1610612743,DEN,22200026,2022-10-21,W,48.0,121.9,120.8,109.9,113.9,12.0,6.9,0.652,1.5,20.3,0.286,0.708,0.511,0.189,0.622,0.66,108.4,107.0,89.17,106,0.52,1,1,1,1,173,732,1447,888,854,1903,639,1258,1580,1137,2479,349,278,183,1159,1.0,Denver Nuggets,DEN @ GSW,128,2022-23,102.12585398427396,110.13498592651894,114.41806656822196,112.53546430305822,125.81675878505746,112.0,1610612744,103.29086072268296,103.0760500966128,110.902245,123.9907885032656,939.700220123591,0.8944393846237232,0.4358136569856883,0.5641863430143117,103.0,118.0,0.0108226110751263,4.526117622949727,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.08799586682383553,0.04037681920478786,UNDER,LOSS,-110.0,60.0,10060.0
